feature	group	avgExpr	logFC	statistic	auc	pval	padj	pct_in	pct_out
Lrg1	4	0.31739724159148164	-0.8165187885177094	50408317.5	0.33602746115266907	3.233724641412868e-281	9.405477481803105e-280	19.4058856191005	47.1366484980911
Rpl36	4	2.802339439747173	1.1967305912745432	112057771.5	0.7469895907470214	0	0	98.7506940588562	64.55687084303791
Emilin2	4	1.271551551604617	0.8214260438049529	113827085.5	0.7587840350151102	0	0	80.92726263187117	26.033087617355395
Rps14	4	3.1137034421258463	1.0964475746758446	117347559	0.7822519036314401	0	0	99.63908939478068	78.41141018560761
Cd74	4	2.4859646987171855	1.199537364165318	102570730	0.6837479150236646	0	0	76.06885063853414	35.56798809037866
Csf1r	4	1.5268157030117473	1.035866630712897	117631129.5	0.7841422161810069	0	0	86.20210993892282	23.005258482003505
Rpl17	4	3.0388748118008615	0.8884461099988883	111472616	0.7430888789836398	0	0	99.38922820655192	82.58938218839292
Unc93b1	4	1.6156980393068807	0.941046891967368	115662169	0.7710169060985014	0	0	89.33925596890616	40.139745960093165
Ahnak	4	2.231633678699709	1.8512942001646366	133653526.5	0.8909492998629834	0	0	91.89339255968906	18.114149878742765
Ms4a4a	4	1.0452360991936442	0.9020841837544672	118483140	0.7898218131084468	0	0	67.129372570794	8.521622205681082
Ms4a4c	4	1.388936642413555	1.234720850109574	129463622.5	0.863018932943012	0	0	81.56579677956691	9.232357672821571
Ms4a6c	4	2.250090055789345	1.8802445097835725	137249007	0.9149171734988953	0	0	97.00166574125487	17.468245011645497
Ms4a6b	4	1.2568572335562855	1.0715205673311998	126189217.5	0.8411913843656249	0	0	79.90005552470849	11.871203207914135
Mpeg1	4	1.9758531539140058	1.4490491452790208	129449353.5	0.8629238141991027	0	0	94.86396446418657	28.88563401925709
Cybb	4	2.4677375817091596	1.1999971622631767	109225147.5	0.7281070035406517	0	0	97.50138811771238	49.49696256633131
Slc25a5	4	1.7346885689485545	0.9286922028264855	114704484.5	0.764632874512439	0	0	92.1987784564131	46.18099743078733
Rpl39	4	3.001177824377565	1.1842792629467638	114084314.5	0.7604987521906009	0	0	99.13936701832316	71.30885778087257
Ssr4	4	1.2831809096218665	0.8014466180661672	114646788.5	0.7642482665477184	0	0	82.81510272071073	31.658943021105962
Rpl10	4	3.2935586797577736	1.46176257873056	124947993.5	0.8329172468794499	0	0	99.55580233203776	71.56097678104065
Rps4x	4	3.3697721186476346	1.4187129735289339	118320988.5	0.7887408931418739	0	0	99.69461410327595	70.18752851345835
Rpl36a	4	1.93366320477157	0.934490167302068	109097957.5	0.72725914082863	0	0	93.55913381454747	47.122241698081496
mt-Co1	4	3.8641931400943754	0.8538832298652066	110026523.5	0.7334490652491918	0	0	99.75013881177124	88.306480658871
mt-Co2	4	3.3211278253774794	1.0021752151221732	109082277	0.7271546128684455	0	0	99.69461410327595	78.58429178572285
mt-Atp6	4	2.9472496415978524	0.9676900564571627	105913249.5	0.7060295224476436	0	0	99.00055524708495	72.85998991523999
mt-Co3	4	3.2896974257003575	0.9831695311359834	107192588.5	0.7145577387707454	0	0	99.5835646862854	78.24573198549716
mt-Cytb	4	2.5284943339474113	0.8709141147229587	102175496	0.6811132411411012	2.7656462141778704e-295	8.455387123554218e-294	97.83453636868407	65.50051624366701
Ptma	5	0.566496588491663	-1.061290083308815	34788358.5	0.30218856956152307	1.2605313078777863e-281	1.7391561228561681e-279	40.539541759053954	59.727804809251815
Chil1	5	1.5140544896916739	1.0403938488025912	91424256.5	0.7941554728706379	0	0	86.58536585365853	25.381378840232237
Lcn2	5	5.4526821978173805	3.618908770146037	106434424.5	0.9245410786415498	0	0	99.96304508499631	45.57271466516231
AA467197	5	1.5306669374737714	1.2509609326163518	99877149	0.8675814004904285	0	0	88.98743532889874	17.525797428484122
Il1b	5	0.014774202406305555	-1.324073220830051	36401803	0.31620373171761923	0	0	1.2934220251293422	37.62546129798087
Dstn	5	2.0338795007575103	1.398729034600692	99445178	0.8638290906888016	0	0	96.67405764966742	36.08584255929295
Cebpb	5	0.748798145400951	-1.2488279026014655	28619598	0.2486037213007859	0	0	57.94530672579453	74.3036457231507
Tpd52	5	0.202158698590136	-0.8906553281006673	33924070.5	0.2946809444343073	0	0	21.027346637102735	52.960534047904474
Mgst2	5	1.177493076899038	0.9642023226461427	94758189	0.8231156289869339	0	0	78.15964523281596	15.694708882777425
Rps27	5	1.5193660041163117	-0.8024559136513891	30073114.5	0.2612296712135727	0	0	88.76570583887657	85.70387607832076
S100a8	5	7.213828197111171	3.6610833791912105	103958186	0.9030312689674839	0	0	99.96304508499631	58.77817737348094
S100a9	5	7.391253647173562	3.757834972856085	102541803.5	0.8907278830049937	0	0	99.96304508499631	56.897727005617845
Ctss	5	0.018165956535853567	-0.9972979838297946	35517315	0.308520639584533	0	0	1.6999260901699924	39.388383517852525
Chil3	5	3.6792814785516748	2.6946070320432165	102654920.5	0.8917104721784119	0	0	99.88913525498891	32.035822579507794
Cpne3	5	1.6083617901498963	1.1083905321356062	95723501.5	0.8315008019623952	0	0	90.61345158906134	32.92903650424277
Orm1	5	1.2443845043495871	1.101811207631206	96387670.5	0.8372700963100175	0	0	75.94235033259423	9.780692475847966
Scp2	5	1.7552261216784506	0.963899101534069	90063079.5	0.7823316286800578	0	0	93.12638580931264	46.81381190795195
Zmpste24	5	1.073224159465208	0.9287534594581209	91352382.5	0.7935311404161859	0	0	67.62749445676275	11.830383376818748
Hmgn2	5	2.5319675727897195	1.4838896308041485	94299599.5	0.8191320979726455	0	0	98.15225424981523	46.221470042075076
Anxa3	5	1.1220702153680882	0.8709534621355541	93692701	0.813860282989365	0	0	79.56393200295639	19.213501633641258
Selplg	5	0.5065330975197009	-0.8227462683540705	35478150.5	0.3081804377255522	6.32935583695808e-260	7.596403464542439e-258	46.78492239467849	63.446395411701104
Aldh2	5	2.046582413018045	1.2673715837199087	96682203	0.8398285485826184	0	0	95.41759053954176	43.915567778482945
Ncf1	5	2.0093898580103313	1.1640461602767416	92883259	0.8068290768425439	0	0	96.85883222468588	45.72080013163153
St3gal5	5	1.39727959959823	1.1267162891739935	98021667	0.8514637831148587	0	0	85.88322246858833	18.503631619772936
Plbd1	5	1.6440306301724925	0.8217463827627483	83662474	0.7267328622026853	0	0	89.98521803399852	45.16371671015208
Arhgdib	5	3.4166024505599233	1.2788455282373734	101239693	0.879417119106604	0	0	99.9260901699926	80.28347789295537
Mgst1	5	1.7562805312163794	0.830698663879783	82448547.5	0.7161881073362599	0	0	93.16334072431633	46.89373104858613
Pglyrp1	5	4.008418471339889	1.8321190397566647	94436681.5	0.8203228587696125	0	0	100	67.02395223656066
Cd177	5	2.693640136003998	1.9900392581306203	102226850	0.8879920440132404	0	0	99.03917220990391	30.030792374773757
Fxyd5	5	0.8195657772809894	-1.1490693888681838	27115966	0.2355424438269743	0	0	64.33850702143386	78.365418517735
Gpi1	5	2.0397827345165336	0.8099380927638835	82316815	0.7150438148931495	0	0	95.52845528455285	61.35204381449357
Itgam	5	1.7361659919709291	0.8202453062968647	84057842.5	0.7301672249210264	0	0	92.49815225424982	51.23051970947042
Ifitm1	5	0.107049385546664	-0.9429813110234225	42128379	0.3659475507576969	3.6187041727264882e-177	2.6857440049764296e-175	8.499630450849963	33.159391674305994
Ifitm6	5	3.779028241625207	2.4380256394305357	104104318.5	0.9043006468009177	0	0	99.70436067997043	50.60291939919611
Tecr	5	1.412329658672474	0.8730416946723324	90101725.5	0.7826673265963384	0	0	88.13747228381375	35.87664245586818
Junb	5	1.172834684618947	-1.0587193257644183	32224211.5	0.27991514398223133	0	0	69.54915003695491	78.9436570058529
Hp	5	2.747568147875808	1.033911962418312	80318445.5	0.6976850073293959	6.541120299202731e-272	8.413548560149808e-270	99.150036954915	64.03638671461816
Adpgk	5	2.16759454829078	1.6587360670801607	102532025.5	0.8906429465503699	0	0	97.33924611973393	26.427379357356084
Rplp1	5	1.2249890377220265	-0.9273608850986996	33493320.5	0.2909392408314016	2.9629657820980115e-296	4.388043590597903e-294	79.97043606799704	75.63171379545402
Camp	5	6.259959000224595	4.977185503056474	107927058	0.937506817805259	0	0	99.96304508499631	25.09461015913311
Ngp	5	6.235948840158092	4.785441670949042	107650200.5	0.9351018991627948	0	0	99.96304508499631	29.12817619819947
Ltf	5	4.902451796137175	3.9596373377045944	108069340.5	0.9387427526697522	0	0	99.96304508499631	22.513692029241003
Syne1	5	1.7405187135356246	1.344317254429741	99842010	0.8672761660785829	0	0	93.05247597930524	22.513692029241003
Marcks	5	0.06877427023208983	-0.8257303822217341	35387257	0.30739089266129055	0	0	7.612712490761271	43.45955856427614
Cd24a	5	1.8034442680593568	0.9428129805530654	84166703	0.7311128400691729	0	0	93.05247597930524	40.80812354558917
